timestamp,price1,size1,ticks1,change1,price2,size2,ticks2,change2,roc_1,roc_5,roc_15,spread
13:50:32,335.633175,434,4,0.582328671634372,274.64,1,1,1.022590597451273,0.007511289661200293,0.0678155540526224,0.04566839148456353,-0.44026192581690105
13:50:33,335.65,136,1,0.5873707765451828,274.64,0,0,1.022590597451273,0.019834704576922713,0.07285765896343321,0.05071049639537434,-0.43521982090609024
13:50:34,335.64,50,1,0.5843739831360825,274.65,101,2,1.0262689615132217,0.009107787943774093,0.06618250149238425,0.04403533892432537,-0.4418949783771392
13:50:35,335.6325,52,4,0.5821263880792571,274.63995,210,2,1.0225722056309678,0.013811374776203644,0.0676316623178127,0.045484499749753826,-0.44044581755171075
13:50:36,335.62995,150,2,0.5813622057599402,274.64166666666665,375,3,1.0232036581282644,0.013482677041017244,0.06623602750119928,0.044088864933140404,-0.4418414523683242
13:50:37,335.62995,0,0,0.5813622057599402,274.633,20,1,1.0200157426079048,0.012270144958382856,0.06942394302155885,0.04727678045349998,-0.4386535368479646
13:50:38,335.63,176,4,0.581377189726982,274.63,300,3,1.0189122333893244,0.015762863306850505,0.07054243620718115,0.04839527363912227,-0.4375350436623423
13:50:39,335.63149999999996,1550,2,0.5818267087383369,274.635,301,4,1.0207514154202988,0.012302319525353655,0.06915277318756152,0.04700561061950265,-0.43892470668196193
13:50:40,335.65315333333325,1329,15,0.5883157654001686,274.63759999999996,2101,25,1.0217077900763962,0.025486394798337364,0.07468545519329584,0.05253829262523696,-0.4333920246762276
13:50:41,335.6690142857143,381,7,0.5930689651559305,274.66485000000006,366,8,1.0317313321452504,0.015933415496631187,0.06941511288020363,0.04726795031214476,-0.4386623669893198
13:50:42,335.65526315789475,3596,19,0.5889480362341956,274.64,1183,16,1.022590597451273,0.021315361245460962,0.074434918652446,0.05228775608438713,-0.43364256121707745
13:50:43,335.6245363636363,1837,22,0.5797398507825391,274.60667500000005,1901,12,1.0103324492148422,0.02288662915096229,0.07748488143722032,0.055337718869161445,-0.43059259843230313
13:50:44,335.6033333333333,515,3,0.5733857406360308,274.5854,657,15,1.0025067296730172,0.018223383636242207,0.07895649083253697,0.0568093282644781,-0.4291209890369865
13:50:45,335.6033333333333,0,0,0.5733857406360308,274.5854,0,0,1.0025067296730172,0.014168297666297902,0.07895649083253697,0.0568093282644781,-0.4291209890369865
13:50:46,335.61,70,1,0.5753836029087813,274.6,300,3,1.0078771412034782,0.018168971863275596,0.07558394157482662,0.05343677900676774,-0.43249353829469683
13:50:47,335.61,0,0,0.5753836029087813,274.60857142857145,517,7,1.0110300246851516,0.01354472777811555,0.0724310580931532,0.050283895525094324,-0.43564642177637025
13:50:48,335.61,110,2,0.5753836029087813,274.5996666666667,1100,3,1.0077545290680758,0.019041416618594265,0.07570655371022894,0.053559391142170065,-0.4323709261592945
13:50:49,335.61,100,1,0.5753836029087813,274.6,5,1,1.0078771412034782,0.014895609331475934,0.07558394157482662,0.05343677900676774,-0.43249353829469683
13:50:50,335.60990000000004,125,2,0.5753536349746978,274.6,0,0,1.0078771412034782,0.018723908224960173,0.07555397364074312,0.053406811072684246,-0.43252350622878033
13:50:51,335.6126,832,7,0.5761627691951399,274.61470588235295,2332,17,1.0132865001181086,0.009124271967428155,0.0709537489465547,0.04880658637849583,-0.43712373092296875
13:50:52,335.59995000000004,1050,8,0.5723718255326392,274.59823157894743,1178,19,1.0072266515588542,0.010814433940458112,0.0732226538433085,0.05107549127524963,-0.43485482602621495
13:50:53,335.59,1,1,0.5693900160905636,274.6053,125,1,1.0098266741563042,0.007500414329347338,0.06764082180378284,0.04549365923572396,-0.4404366580657406
13:50:54,335.6022,321,5,0.5730461040496715,274.60200000000003,401,5,1.008612814015872,0.012087944169907994,0.07251076990332284,0.05036360733526396,-0.4355667099662006
13:50:55,335.59655,103,2,0.5713529157735273,274.6017666666667,130,3,1.0085269855211008,0.010845252491933688,0.07090341012195,0.04875624755389113,-0.43717406974757345
13:50:56,335.59499999999997,589,7,0.5708884127951137,274.5966666666667,300,3,1.0066510198494953,0.006541346178208007,0.07231487281514182,0.05016771024708294,-0.43576260705438163
13:50:57,335.602135483871,5817,31,0.5730267698986586,274.61000000000007,501,6,1.011555505265448,0.009810583014815077,0.06954874450273418,0.04740158193467531,-0.43852873536678927
13:50:58,335.59999999999997,800,8,0.5723868094996639,274.59376249999997,3148,8,1.0055827616198156,0.025428937173875177,0.07488152774937173,0.05273436518131286,-0.4331959521201517
13:50:59,335.605,100,1,0.5738852062042311,274.61013333333335,61,3,1.0116045501195878,0.014476267623689032,0.07035813595416673,0.04821097338610786,-0.4377193439153567
13:51:00,335.611375,790,4,0.5757956620025317,274.6091428571428,801,7,1.0112402169172283,0.0176947512903064,0.07263292495482687,0.050485762386767996,-0.4354445549146966
13:51:01,335.6027529411765,1522,17,0.5732118090970139,274.61833333333334,146,3,1.014620808650384,0.018676163930499423,0.06666848031615324,0.04452131774809437,-0.4414089995533702
13:51:02,335.61,301,3,0.5753836029087813,274.61833333333334,0,0,1.014620808650384,0.02195803238279903,0.06884027412792071,0.04669311155986183,-0.43923720574160274
13:51:03,335.581,576,7,0.5666929020223834,274.5953,132,3,1.0061483100943556,0.02713027773807375,0.06862207179755131,0.046474909229492434,-0.43945540807197214
13:51:04,335.5973684210527,4692,19,0.5715981796551917,274.6163750000002,6083,40,1.013900462354981,-0.03015398605101094,0.06577519716973412,0.04362803460167525,-0.44230228269978933
13:51:05,335.60599999999994,499,5,0.5741848855451174,274.63785,750,6,1.0217997491779638,0.013574599313661562,0.060462616236677036,0.03831545366861816,-0.4476148636328464
13:51:06,335.615,25,1,0.5768819996133315,274.64,100,1,1.022590597451273,0.013029222339869917,0.062368882031581974,0.0402217194635231,-0.4457085978379415
13:51:07,335.62,100,1,0.5783803963178817,274.64,0,0,1.022590597451273,0.011696685710708365,0.06386727873613218,0.04172011616807331,-0.44421020113339127
13:51:08,335.61283000000003,807,10,0.5762316954435627,274.64346666666665,686,3,1.0238657636594168,0.007465984185910712,0.06044341165366929,0.03829624908561041,-0.44763406821585416
13:51:09,335.60812500000003,1579,8,0.5748217041445792,274.6596333333333,145,3,1.0298124522262382,0.0009361158904477307,0.053086731787864494,0.030939569219805618,-0.45499074808165896
13:51:10,335.6114764705882,941,17,0.5758260706415143,274.6641666666667,4110,15,1.03147997726767,0.007234279950054101,0.05242357324336777,0.030276410675308896,-0.4556539066261557
13:51:11,335.60855,1920,16,0.5749490678644512,274.6558875,831,8,1.0284345983547065,0.0075464151033712845,0.054591949379268145,0.03244478681120927,-0.4534855304902553
13:51:12,335.6066666666667,290,3,0.5743846717724146,274.640909090909,295,11,1.0229249941841565,-0.015503039212187208,0.05953715745778154,0.037389994889722666,-0.4485403224117419
13:51:13,335.5914833333333,400,6,0.5698345404462491,274.63,100,1,1.0189122333893244,0.008778100157051716,0.05899978692644825,0.036852624358389374,-0.4490776929430752
13:51:14,335.5831818181818,7607,22,0.567346747857086,274.63100000000003,310,5,1.0192800697955318,0.013009121336183038,0.05614415793107774,0.03399699536301887,-0.4519333219384457
13:51:15,335.5767333333333,211,3,0.5654142701678244,274.622475,1541,4,1.0161442644327103,0.015661321676553097,0.05734748560463754,0.03520032303657866,-0.4507299942648859
13:51:16,335.59757142857165,4075,35,0.5716590168146741,274.6395395348836,6971,43,1.0224212216176922,0.01759231957311924,0.057315275066505356,0.03516811249844648,-0.4507622048030181
13:51:17,335.58799999999997,213,5,0.5687906574087401,274.63253333333336,1388,15,1.0198440856183622,0.01645804880167978,0.05702405165990143,0.034876889091842556,-0.451053428209622
13:51:18,335.5645315789475,37356,19,0.5617576564555259,274.6168842105264,1902,19,1.0140877685249416,0.0054167517631792395,0.055747367800107694,0.03360020523204882,-0.45233011206941576
13:51:19,335.545,168,4,0.555904445749612,274.57857142857137,1005,7,0.9999949324992635,0.010946650858201235,0.06398699311987188,0.041839830551813006,-0.44409048674965157
13:51:20,335.53219,564,10,0.5520655533925504,274.578,500,5,0.9997847402671659,0.009815278574154207,0.060358292994907914,0.03821113042684904,-0.44771918687461554
